Date,Rainfall (mm),Consecutive_Rainy_Days,Dry_Spell_Duration,Daily_Rainfall_Anomaly
1989-07-05,0.0,0,1,-1.689516129032258
1989-07-06,6.8,1,0,5.17258064516129
1989-07-07,0.2,2,0,-1.7661290322700818
1989-07-08,34.6,3,0,32.33145161290323
1989-07-09,0.0,0,1,-0.5379032256141786
1989-07-10,0.0,0,2,-1.5048387096774194
1989-07-11,0.7,1,0,-0.5379032258064516
1989-07-12,55.1,2,0,53.45161290322581
1989-07-13,0.0,0,1,-1.4701612903225807
1989-07-14,5.1,1,0,3.6419354836786946
1989-07-15,0.3,2,0,-1.6725806451612901
1989-07-16,1.2,3,0,-0.09838709677419355
1989-07-17,25.6,4,0,24.31612903223403
1989-07-18,0.0,0,1,-2.342741935483871
1989-07-19,0.0,0,2,-1.1879032258064517
1989-07-20,0.0,0,3,-0.8943548387096775
1989-07-21,1.8,1,0,0.4346774193548386
1989-07-22,0.4,2,0,-1.3266129032258065
1989-07-23,0.0,0,1,-1.2862903225806452
1989-07-24,0.0,0,2,-2.5161290322580645
1989-07-25,0.0,0,3,-2.696774193548387
1989-07-26,0.0,0,4,-1.6201612903225806
1989-07-27,5.6,1,0,3.857258064708402
1989-07-28,1.4,2,0,-0.47419354838709693
1989-07-29,0.0,0,1,-1.8016129032258066
1989-07-30,0.0,0,2,-1.7201612903225805
1989-07-31,0.0,0,3,-1.1524193548387098
1989-08-01,0.0,0,4,-2.47258064516129
1989-08-02,0.0,0,5,-2.485483870967742
1989-08-03,7.0,1,0,6.187903225806451
1989-08-04,26.6,2,0,25.295161290322582
1989-08-05,1.3,3,0,-0.39435483870967736
1989-08-06,0.3,4,0,-1.7370967757317326
1989-08-07,0.2,5,0,-2.314516129224531
1989-08-08,0.3,6,0,-0.7153225821833455
1989-08-09,3.2,7,0,0.9645161305704426
1989-08-10,0.0,0,1,-2.475806450074719
1989-08-11,1.3,1,0,-0.7758064516129031
1989-08-12,18.1,2,0,15.450806450843812
1989-08-13,0.0,0,1,-3.6919354838709677
1989-08-14,0.0,0,2,-1.9830645161290323
1989-08-15,0.0,0,3,-1.7838709677419353
1989-08-16,0.2,1,0,-1.7935483871208084
1989-08-17,0.3,2,0,-3.0225806451612907
1989-08-18,0.0,0,1,-3.0862903226287135
1989-08-19,0.0,0,2,-3.001612903273875
1989-08-20,0.0,0,3,-2.5370967742416166
1989-08-21,5.5,1,0,1.6233870965819204
1989-08-22,10.8,2,0,6.92661290341808
1989-08-23,1.0,3,0,-3.4943548388058137
1989-08-24,0.0,0,1,-2.9379032258064517
1989-08-25,0.0,0,2,-2.3306451612903225
1989-08-26,0.0,0,3,-2.203225806451613
1989-08-27,0.0,0,4,-4.141935483870968
1989-08-28,0.0,0,5,-2.541935483870968
1989-08-29,0.0,0,6,-2.3629032258064515
1989-08-30,0.0,0,7,-2.638709677419355
1989-08-31,2.4,1,0,-1.0120967741935485
1989-09-01,4.1,2,0,0.0282258064516121
1989-09-02,0.0,0,1,-2.7629032259987247
1989-09-03,0.0,0,2,-2.075806451612903
1989-09-04,1.4,1,0,-1.3967741935483873
1989-09-05,0.0,0,1,-2.4685483872890472
1989-09-06,0.0,0,2,-2.112096774193548
1989-09-07,4.1,1,0,0.8120967741935483
1989-09-08,0.0,0,1,-3.226612903225807
1989-09-09,0.0,0,2,-2.0806451609057763
1989-09-10,0.0,0,3,-3.1524193548387096
1989-09-11,0.0,0,4,-2.7419354846400603
1989-09-12,0.0,0,5,-3.7564516129032257
1989-09-13,0.0,0,6,-1.8903225802606152
1989-09-14,0.0,0,7,-1.7870967741935484
1989-09-15,0.0,0,8,-2.4749999999999996
1989-09-16,3.8,1,0,1.7435483870006374
1989-09-17,0.0,0,1,-3.7
1989-09-18,0.0,0,2,-2.7161290322580647
1989-09-19,1.6,1,0,-0.6096774193548384
1989-09-20,0.4,2,0,-2.8750000000000004
1989-09-21,33.7,3,0,30.283870967741937
1989-09-22,33.6,4,0,31.508064516129032
1989-09-23,0.6,5,0,-1.8749999999999996
1989-09-24,2.3,6,0,-0.2580645161290325
1989-09-25,7.3,7,0,4.462903225806452
1989-09-26,8.8,8,0,3.8838709677419363
1989-09-27,2.9,9,0,0.06451612903225801
1989-09-28,4.9,10,0,1.9572580645161293
1989-09-29,0.0,0,1,-4.44758064516129
1989-09-30,0.0,0,2,-4.301612903225807
1989-10-01,0.0,0,3,-2.996774193356114
1989-10-02,0.0,0,4,-2.463709677803901
1989-10-03,0.0,0,5,-3.425
1989-10-04,2.7,1,0,-1.3298387096774187
1989-10-05,0.4,2,0,-2.9161290322580644
1989-10-06,0.0,0,1,-5.705645162059415
1989-10-07,17.3,1,0,14.14838709715874
1989-10-08,1.9,2,0,-1.1451612899380348
1989-10-09,0.0,0,1,-4.020161289938034
1989-10-10,4.1,1,0,0.41854838709677367
1989-10-11,0.0,0,1,-4.537903225806452
1989-10-12,32.9,1,0,27.761290322196096
1989-10-13,3.7,2,0,-1.4524193548387094
1989-10-14,0.0,0,1,-4.811290324118829
1989-10-15,5.8,1,0,-0.9741935545398341
1989-10-16,0.0,0,1,-7.070161290322581
1989-10-17,2.2,1,0,-5.27177419374066
1989-10-18,0.0,0,1,-9.278225806451612
1989-10-19,7.5,1,0,-1.30241935483871
1989-10-20,0.0,0,1,-9.922580645065155
1989-10-21,0.0,0,2,-12.561290322580644
1989-10-22,0.0,0,3,-9.209677422431207
1989-10-23,0.0,0,4,-14.804032258064517
1989-10-24,5.9,1,0,-6.81048387096774
1989-10-25,3.8,2,0,-6.635483870967742
1989-10-26,0.5,3,0,-10.500806445460166
1989-10-27,0.7,4,0,-13.420967741935485
1989-10-28,1.3,5,0,-12.654838709677419
1989-10-29,13.0,6,0,2.3943548387096776
1989-10-30,6.4,7,0,-6.210483870967742
1989-10-31,10.9,8,0,-1.6556451612903231
1989-11-01,12.7,9,0,-0.25483871583015727
1989-11-02,15.4,10,0,-1.4435483809440388
1989-11-03,12.0,11,0,-4.289516129032258
1989-11-04,3.0,12,0,-14.30161290168762
1989-11-05,4.8,13,0,-13.011290324118832
1989-11-06,8.3,14,0,-8.533064516513576
1989-11-07,0.0,0,1,-18.341129032258067
1989-11-08,0.0,0,2,-19.71693547771823
1989-11-09,0.6,1,0,-17.933064503823555
1989-11-10,20.0,2,0,3.0137096789575395
1989-11-11,19.0,3,0,4.562903225998726
1989-11-12,120.5,4,0,105.18709677419355
1989-11-13,74.2,5,0,61.02661290322581
1989-11-14,38.2,6,0,25.699193549156192
1989-11-15,7.4,7,0,-9.918548387481321
1989-11-16,9.3,8,0,-5.163709677419353
1989-11-17,49.0,9,0,41.46693547771823
1989-11-18,27.1,10,0,14.02177419345225
1989-11-19,108.9,11,0,95.26209677419355
1989-11-20,17.3,12,0,3.32258064516129
1989-11-21,1.2,13,0,-10.829032258064515
1989-11-22,0.2,14,0,-12.449999975389051
1989-11-23,0.0,0,1,-11.965322580669195
1989-11-24,0.0,0,2,-13.865322580645161
1989-11-25,0.0,0,3,-13.210483872505925
1989-11-26,0.0,0,4,-17.10564516138646
1989-11-27,7.9,1,0,-7.249193545310726
1989-11-28,0.2,2,0,-14.27741933022776
1989-11-29,9.6,3,0,-6.180645148984848
1989-11-30,47.6,4,0,36.404838711215604
1989-12-01,6.3,5,0,-6.691935483895002
1989-12-02,68.1,6,0,56.59112903379624
1989-12-03,35.2,7,0,21.387903228882823
1989-12-04,18.4,8,0,-1.1782258064516142
1989-12-05,0.6,9,0,-16.21048387096774
1989-12-06,0.0,0,1,-11.691129032258065
1989-12-07,0.0,0,2,-12.644354838709678
1989-12-08,0.0,0,3,-13.896774193548387
1989-12-09,0.0,0,4,-7.199999999999999
1989-12-10,0.0,0,5,-8.346774193548388
1989-12-11,0.7,1,0,-5.740322580645161
1989-12-12,5.6,2,0,0.2629032288828199
1989-12-13,0.8,3,0,-5.599193572998048
1989-12-14,0.2,4,0,-6.681451625208701
1989-12-15,0.0,0,1,-6.704838703524682
1989-12-16,0.0,0,2,-8.541129032258064
1989-12-17,0.0,0,3,-6.394354838709678
1989-12-18,0.0,0,4,-7.451612903225806
1989-12-19,3.2,1,0,-3.892741935483871
1989-12-20,11.2,2,0,3.524193548387096
1989-12-21,0.0,0,1,-4.695161289553488
1989-12-22,0.0,0,2,-7.508064515744486
1989-12-23,0.0,0,3,-6.801612903225807
1989-12-24,0.0,0,4,-6.732258064516128
1989-12-25,0.0,0,5,-8.567741935483872
1989-12-26,0.0,0,6,-4.522580645161291
1989-12-27,0.0,0,7,-5.585483870967742
1989-12-28,0.0,0,8,-5.483870967765969
1989-12-29,0.0,0,9,-4.034677419354839
1989-12-30,0.0,0,10,-4.749193548387097
1989-12-31,0.0,0,11,-4.01370968972483
1990-01-01,0.3,1,0,-3.862903225806452
1990-01-02,0.0,0,1,-3.441129032354201
1990-01-03,0.0,0,2,-2.170161290322581
1990-01-04,0.0,0,3,-2.3733870967741937
1990-01-05,0.0,0,4,-3.029032258076533
1990-01-06,29.7,1,0,26.835483870967742
1990-01-07,28.7,2,0,24.997580639008554
1990-01-08,10.3,3,0,3.5790323072864174
1990-01-09,13.5,4,0,10.294354844862415
1990-01-10,0.6,5,0,-3.4637096774193545
1990-01-11,0.0,0,1,-3.1370967741935485
1990-01-12,0.0,0,2,-5.078225806451612
1990-01-13,0.0,0,3,-3.846774193548387
1990-01-14,0.0,0,4,-0.6169354838709677
1990-01-15,0.0,0,5,-2.193548387096774
1990-01-16,0.0,0,6,-0.8903225806451612
1990-01-17,0.0,0,7,-1.7669354838709677
1990-01-18,0.0,0,8,-1.685483870967742
1990-01-19,0.0,0,9,-0.6161290322580646
1990-01-20,0.0,0,10,-4.913709677419355
1990-01-21,0.0,0,11,-3.5870967741935487
1990-01-22,0.0,0,12,-3.6887096774193546
1990-01-23,0.0,0,13,-0.8758064516129032
1990-01-24,0.0,0,14,-0.9112903225806451
1990-01-25,0.0,0,15,-1.0120967741935485
1990-01-26,0.0,0,16,-1.1024193548387096
1990-01-27,0.0,0,17,-0.625
1990-01-28,0.0,0,18,-1.296774193548387
1990-01-29,0.0,0,19,-0.7596774193548387
1990-01-30,0.0,0,20,-0.4258064516129032
1990-01-31,0.0,0,21,-0.36774193548387096
1990-02-01,0.0,0,22,-0.32096774193548383
1990-02-02,0.0,0,23,-1.7314516129032258
1990-02-03,0.0,0,24,-1.238709677419355
1990-02-04,0.0,0,25,-0.6717741935483871
1990-02-05,0.0,0,26,-0.6298387096774194
1990-02-06,0.0,0,27,-0.9806451612903226
1990-02-07,0.0,0,28,-2.454032258064516
1990-02-08,0.0,0,29,-1.4637096774193548
1990-02-09,0.0,0,30,-0.7435483870967742
1990-02-10,0.0,0,31,-0.2241935483870968
1990-02-11,0.0,0,32,-0.4620967741935484
1990-02-12,0.0,0,33,-1.1
1990-02-13,0.0,0,34,-0.9096774193548387
1990-02-14,0.0,0,35,-0.3790322580645161
1990-02-15,0.0,0,36,-0.785483870967742
1990-02-16,0.3,1,0,-0.5032258064516129
1990-02-17,3.8,2,0,3.428225806451613
1990-02-18,0.0,0,1,-0.7161290322580645
1990-02-19,0.8,1,0,-0.32258064516129026
1990-02-20,0.6,2,0,-0.9475806451612904
1990-02-21,0.0,0,1,-1.4056451612903227
1990-02-22,0.0,0,2,-0.6717741935483871
1990-02-23,0.0,0,3,-0.6201612903225807
1990-02-24,0.0,0,4,-0.5
1990-02-25,0.0,0,5,-0.9080645161290322
1990-02-26,0.0,0,6,-0.5387096774193548
1990-02-27,0.0,0,7,-0.5362903225806451
1990-02-28,0.0,0,8,-0.817741935483871
1990-03-01,0.0,0,9,-0.3596774193548387
1990-03-02,0.0,0,10,-0.5709677419354838
1990-03-03,0.0,0,11,-0.8516129032258064
1990-03-04,0.0,0,12,-0.6870967741935484
1990-03-05,0.0,0,13,-1.5233870967741936
1990-03-06,0.0,0,14,-0.657258064516129
1990-03-07,0.0,0,15,-0.6129032258064516
1990-03-08,58.3,1,0,57.58467741935483
1990-03-09,12.3,2,0,11.904032258064516
1990-03-10,5.4,3,0,4.685483870967742
1990-03-11,3.4,4,0,2.3951612903225805
1990-03-12,0.0,0,1,-1.3387096774193548
1990-03-13,0.0,0,2,-0.717741935483871
1990-03-14,0.0,0,3,-2.6588709677419353
1990-03-15,0.0,0,4,-0.6467741935483872
1990-03-16,0.0,0,5,-0.22903225806451613
1990-03-17,0.0,0,6,-0.21693548387096775
1990-03-18,0.0,0,7,-0.24516129032258063
1990-03-19,0.5,1,0,0.3790322580645161
1990-03-20,1.2,2,0,0.8870967741935484
1990-03-21,0.0,0,1,-0.3169354838709677
1990-03-22,0.0,0,2,-0.7282258072207052
1990-03-23,0.0,0,3,-0.9790322580645161
1990-03-24,0.0,0,4,-0.30564516129032254
1990-03-25,0.0,0,5,-0.16370967741935485
1990-03-26,0.0,0,6,-0.6895161290322581
1990-03-27,0.0,0,7,-0.2846774193548387
1990-03-28,0.0,0,8,-0.8322580645161289
1990-03-29,4.1,1,0,3.283064516129032
1990-03-30,0.0,0,1,-0.5830645161290323
1990-03-31,0.0,0,2,-0.5153225806451612
1990-04-01,0.0,0,3,-1.445967741935484
1990-04-02,0.0,0,4,-0.4314516129993623
1990-04-03,0.0,0,5,-0.6741935483870968
1990-04-04,0.0,0,6,-1.261290322580645
1990-04-05,0.0,0,7,-1.2419354838709677
1990-04-06,0.0,0,8,-0.5233870967741936
1990-04-07,0.0,0,9,-0.3588709677419355
1990-04-08,0.0,0,10,-0.25806451612903225
1990-04-09,0.0,0,11,-0.4120967741935484
1990-04-10,0.0,0,12,-0.9943548387096774
1990-04-11,0.0,0,13,-1.9314516129032258
1990-04-12,0.0,0,14,-2.5935483870967744
1990-04-13,0.0,0,15,-3.6379032258545196
1990-04-14,0.0,0,16,-2.988709677419355
1990-04-15,0.0,0,17,-0.8669354838709677
1990-04-16,0.0,0,18,-0.5967741935483871
1990-04-17,0.0,0,19,-1.0919354838709678
1990-04-18,0.0,0,20,-1.2701612903225807
1990-04-19,0.0,0,21,-1.1524193548387098
1990-04-20,0.0,0,22,-1.3048387096774194
1990-04-21,0.0,0,23,-1.0516129032258066
1990-04-22,0.0,0,24,-1.4024193548387098
1990-04-23,0.0,0,25,-0.9475806451612904
1990-04-24,0.0,0,26,-0.9258064516129033
1990-04-25,0.0,0,27,-1.1096774193548387
1990-04-26,0.0,0,28,-1.2661290322580645
1990-04-27,0.0,0,29,-0.5701612903225807
1990-04-28,0.0,0,30,-0.6879032258064516
1990-04-29,0.0,0,31,-0.6612903225806451
1990-04-30,0.0,0,32,-0.532258064516129
1990-05-01,0.0,0,33,-1.4733870967741938
1990-05-02,1.5,1,0,0.7370967741935484
1990-05-03,0.0,0,1,-0.8733870967741936
1990-05-04,0.0,0,2,-1.8435483870967742
1990-05-05,0.0,0,3,-1.5153225806451613
1990-05-06,0.0,0,4,-2.3379032258064516
1990-05-07,25.0,1,0,21.374193548387098
1990-05-08,1.4,2,0,0.185483870967742
1990-05-09,0.0,0,1,-1.303225806643886
1990-05-10,0.0,0,2,-1.0112903224845087
1990-05-11,0.0,0,3,-0.960483870967742
1990-05-12,1.8,1,0,0.7887096774193549
1990-05-13,43.6,2,0,40.876612903225805
1990-05-14,0.4,3,0,-1.6588709677539528
1990-05-15,3.0,4,0,2.013709677419355
1990-05-16,0.0,0,1,-2.584677419450975
1990-05-17,0.0,0,2,-2.7548387219828943
1990-05-18,0.0,0,3,-2.8806451620594147
1990-05-19,0.0,0,4,-1.6911290322580645
1990-05-20,0.0,0,5,-2.068548387096774
1990-05-21,0.0,0,6,-1.3701612903225806
1990-05-22,0.0,0,7,-0.8693548383251313
1990-05-23,16.0,1,0,14.94838709715874
1990-05-24,5.0,2,0,3.8685483872890476
1990-05-25,7.7,3,0,5.925806451612903
1990-05-26,1.4,4,0,0.44274193548387086
1990-05-27,3.2,5,0,1.3766129032258068
1990-05-28,1.4,6,0,0.6653225806451613
1990-05-29,0.0,0,1,-0.5919354838709678
1990-05-30,0.0,0,2,-0.7250000000000001
1990-05-31,0.0,0,3,-0.5145161290322581
1990-06-01,0.0,0,4,-1.125
1990-06-02,0.0,0,5,-1.525806451612903
1990-06-03,0.0,0,6,-2.799193545310728
1990-06-04,0.0,0,7,-1.560483870967742
1990-06-05,0.0,0,8,-0.7790322582567891
1990-06-06,0.0,0,9,-1.6233870967741937
1990-06-07,1.9,1,0,0.3959677415509375
1990-06-08,1.2,2,0,-0.32096774193548416
1990-06-09,0.0,0,1,-0.9790322596027005
1990-06-10,0.5,1,0,-0.20564516129032262
1990-06-11,0.2,2,0,-1.5419354838709678
1990-06-12,0.0,0,1,-1.6169354836786947
1990-06-13,0.0,0,2,-1.7346774193548387
1990-06-14,0.0,0,3,-2.0556451612903226
1990-06-15,0.0,0,4,-1.3338709677419356
1990-06-16,0.0,0,5,-0.8008064516129032
1990-06-17,0.0,0,6,-1.413709677419355
1990-06-18,0.0,0,7,-1.471774193548387
1990-06-19,0.0,0,8,-1.0233870967741936
1990-06-20,0.0,0,9,-0.9427419355079051
1990-06-21,0.0,0,10,-0.7701612910916728
1990-06-22,0.0,0,11,-0.9854838709677419
1990-06-23,0.0,0,12,-0.9483870967741935
1990-06-24,0.0,0,13,-1.2919354838709676
1990-06-25,0.0,0,14,-0.7459677411663918
1990-06-26,0.0,0,15,-0.5967741935483871
1990-06-27,0.0,0,16,-0.7508064516129032
1990-06-28,0.0,0,17,-0.7862903225806451
1990-06-29,0.0,0,18,-0.7387096774193548
1990-06-30,0.0,0,19,-0.7798387096774194
1990-07-01,0.0,0,20,-1.0524193548387097
1990-07-02,0.0,0,21,-1.7717741966247558
1990-07-03,0.0,0,22,-1.0790322580885503
1990-07-04,0.0,0,23,-2.15241935483871
1990-07-05,0.0,0,24,-1.689516129032258
1990-07-06,0.0,0,25,-1.6274193548387097
1990-07-07,3.5,1,0,1.5338709677299183
1990-07-08,0.0,0,1,-2.268548387096774
1990-07-09,0.0,0,2,-0.5379032256141786
1990-07-10,0.0,0,3,-1.5048387096774194
1990-07-11,0.0,0,4,-1.2379032258064515
1990-07-12,0.0,0,5,-1.6483870967741936
1990-07-13,0.7,1,0,-0.7701612903225807
1990-07-14,1.5,2,0,0.04193548367869471
1990-07-15,0.0,0,1,-1.9725806451612902
1990-07-16,0.6,1,0,-0.6983870967741935
1990-07-17,0.0,0,1,-1.2838709677659697
1990-07-18,0.0,0,2,-2.342741935483871
1990-07-19,0.0,0,3,-1.1879032258064517
1990-07-20,0.0,0,4,-0.8943548387096775
1990-07-21,0.0,0,5,-1.3653225806451614
1990-07-22,2.8,1,0,1.0733870967741934
1990-07-23,7.2,2,0,5.913709677419355
1990-07-24,0.0,0,1,-2.5161290322580645
1990-07-25,0.0,0,2,-2.696774193548387
1990-07-26,0.0,0,3,-1.6201612903225806
1990-07-27,0.0,0,4,-1.7427419352915978
1990-07-28,0.0,0,5,-1.8741935483870968
1990-07-29,0.0,0,6,-1.8016129032258066
1990-07-30,0.0,0,7,-1.7201612903225805
1990-07-31,3.9,1,0,2.74758064516129
1990-08-01,12.8,2,0,10.32741935483871
1990-08-02,0.0,0,1,-2.485483870967742
1990-08-03,10.0,1,0,9.187903225806451
1990-08-04,2.2,2,0,0.8951612903225807
1990-08-05,1.2,3,0,-0.49435483870967745
1990-08-06,50.8,4,0,48.762903224268264
1990-08-07,3.0,5,0,0.48548387077546895
1990-08-08,0.8,6,0,-0.21532258218334555
1990-08-09,13.9,7,0,11.664516130570442
1990-08-10,12.5,8,0,10.02419354992528
1990-08-11,0.0,0,1,-2.075806451612903
1990-08-12,0.0,0,2,-2.6491935491561893
1990-08-13,0.0,0,3,-3.6919354838709677
1990-08-14,0.0,0,4,-1.9830645161290323
1990-08-15,0.0,0,5,-1.7838709677419353
1990-08-16,0.3,1,0,-1.6935483871208084
1990-08-17,0.0,0,1,-3.3225806451612905
1990-08-18,0.0,0,2,-3.0862903226287135
1990-08-19,0.0,0,3,-3.001612903273875
1990-08-20,0.0,0,4,-2.5370967742416166
1990-08-21,0.0,0,5,-3.8766129034180796
1990-08-22,0.0,0,6,-3.8733870965819204
1990-08-23,0.0,0,7,-4.494354838805814
1990-08-24,0.0,0,8,-2.9379032258064517
1990-08-25,0.0,0,9,-2.3306451612903225
1990-08-26,0.0,0,10,-2.203225806451613
1990-08-27,53.7,1,0,49.558064516129036
1990-08-28,0.2,2,0,-2.3419354838709676
1990-08-29,0.0,0,1,-2.3629032258064515
1990-08-30,0.0,0,2,-2.638709677419355
1990-08-31,0.0,0,3,-3.4120967741935484
1990-09-01,0.0,0,4,-4.0717741935483875
1990-09-02,0.0,0,5,-2.7629032259987247
1990-09-03,0.0,0,6,-2.075806451612903
1990-09-04,0.0,0,7,-2.796774193548387
1990-09-05,0.0,0,8,-2.4685483872890472
1990-09-06,0.0,0,9,-2.112096774193548
1990-09-07,26.5,1,0,23.212096774193547
1990-09-08,3.4,2,0,0.17338709677419306
1990-09-09,0.0,0,1,-2.0806451609057763
1990-09-10,13.1,1,0,9.94758064516129
1990-09-11,19.8,2,0,17.05806451535994
1990-09-12,20.8,3,0,17.043548387096774
1990-09-13,1.6,4,0,-0.2903225802606151
1990-09-14,0.0,0,1,-1.7870967741935484
1990-09-15,3.0,1,0,0.5250000000000004
1990-09-16,0.0,0,1,-2.0564516129993624
1990-09-17,0.0,0,2,-3.7
1990-09-18,1.9,1,0,-0.8161290322580648
1990-09-19,0.4,2,0,-1.8096774193548386
1990-09-20,0.0,0,1,-3.2750000000000004
1990-09-21,0.0,0,2,-3.416129032258065
1990-09-22,5.4,1,0,3.3080645161290323
1990-09-23,0.0,0,1,-2.4749999999999996
1990-09-24,5.2,1,0,2.641935483870968
1990-09-25,1.1,2,0,-1.7370967741935486
1990-09-26,5.3,3,0,0.3838709677419354
1990-09-27,0.0,0,1,-2.835483870967742
1990-09-28,0.0,0,2,-2.942741935483871
1990-09-29,0.0,0,3,-4.44758064516129
1990-09-30,8.1,1,0,3.798387096774193
1990-10-01,2.0,2,0,-0.9967741933561141
1990-10-02,0.0,0,1,-2.463709677803901
1990-10-03,8.4,1,0,4.9750000000000005
1990-10-04,0.0,0,1,-4.029838709677419
1990-10-05,0.0,0,2,-3.3161290322580643
1990-10-06,2.2,1,0,-3.505645162059415
1990-10-07,0.0,0,1,-3.1516129028412605
1990-10-08,0.0,0,2,-3.0451612899380347
1990-10-09,0.0,0,3,-4.020161289938034
1990-10-10,0.3,1,0,-3.381451612903226
1990-10-11,0.0,0,1,-4.537903225806452
1990-10-12,0.0,0,2,-5.1387096778039005
1990-10-13,0.0,0,3,-5.15241935483871
1990-10-14,0.0,0,4,-4.811290324118829
1990-10-15,0.0,0,5,-6.774193554539834
1990-10-16,0.3,1,0,-6.770161290322581
1990-10-17,2.6,2,0,-4.871774193740659
1990-10-18,5.1,3,0,-4.1782258064516125
1990-10-19,23.3,4,0,14.49758064516129
1990-10-20,42.7,5,0,32.77741935493485
1990-10-21,19.0,6,0,6.4387096774193555
1990-10-22,26.9,7,0,17.690322577568793
1990-10-23,54.7,8,0,39.895967741935486
1990-10-24,6.4,9,0,-6.31048387096774
1990-10-25,13.6,10,0,3.1645161290322577
1990-10-26,16.0,11,0,4.9991935545398345
1990-10-27,56.4,12,0,42.27903225806452
1990-10-28,43.6,13,0,29.645161290322584
1990-10-29,14.8,14,0,4.194354838709678
1990-10-30,31.2,15,0,18.589516129032255
1990-10-31,39.8,16,0,27.244354838709675
1990-11-01,28.9,17,0,15.945161284169842
1990-11-02,0.0,0,1,-16.84354838094404
1990-11-03,0.0,0,2,-16.289516129032258
1990-11-04,1.3,1,0,-16.00161290168762
1990-11-05,0.7,2,0,-17.111290324118833
1990-11-06,0.0,0,1,-16.833064516513577
1990-11-07,0.0,0,2,-18.341129032258067
1990-11-08,0.0,0,3,-19.71693547771823
1990-11-09,0.0,0,4,-18.533064503823557
1990-11-10,0.0,0,5,-16.98629032104246
1990-11-11,0.0,0,6,-14.437096774001274
1990-11-12,0.0,0,7,-15.312903225806451
1990-11-13,0.0,0,8,-13.173387096774194
1990-11-14,0.0,0,9,-12.500806450843811
1990-11-15,0.0,0,10,-17.31854838748132
1990-11-16,0.1,1,0,-14.363709677419354
1990-11-17,9.1,2,0,1.5669354777182303
1990-11-18,0.0,0,1,-13.078225806547751
1990-11-19,0.0,0,2,-13.63790322580645
1990-11-20,0.0,0,3,-13.97741935483871
1990-11-21,0.0,0,4,-12.029032258064515
1990-11-22,0.0,0,5,-12.64999997538905
1990-11-23,0.0,0,6,-11.965322580669195
1990-11-24,1.7,1,0,-12.165322580645162
1990-11-25,12.1,2,0,-1.1104838725059256
1990-11-26,118.7,3,0,101.59435483861354
1990-11-27,13.7,4,0,-1.4491935453107274
1990-11-28,1.3,5,0,-13.177419330227758
1990-11-29,0.0,0,1,-15.780645148984847
1990-11-30,0.3,1,0,-10.895161288784395
1990-12-01,0.0,0,1,-12.991935483895002
1990-12-02,0.0,0,2,-11.508870966203752
1990-12-03,4.3,1,0,-9.512096771117179
1990-12-04,34.2,2,0,14.62177419354839
1990-12-05,32.0,3,0,15.18951612903226
1990-12-06,12.5,4,0,0.8088709677419352
1990-12-07,1.2,5,0,-11.444354838709678
1990-12-08,0.0,0,1,-13.896774193548387
1990-12-09,0.9,1,0,-6.299999999999999
1990-12-10,0.0,0,1,-8.346774193548388
1990-12-11,0.0,0,2,-6.440322580645161
1990-12-12,0.0,0,3,-5.33709677111718
1990-12-13,0.0,0,4,-6.399193572998048
1990-12-14,1.3,1,0,-5.581451625208701
1990-12-15,0.0,0,1,-6.704838703524682
1990-12-16,0.0,0,2,-8.541129032258064
1990-12-17,0.0,0,3,-6.394354838709678
1990-12-18,0.0,0,4,-7.451612903225806
1990-12-19,0.0,0,5,-7.092741935483871
1990-12-20,0.0,0,6,-7.675806451612903
1990-12-21,0.0,0,7,-4.695161289553488
1990-12-22,9.8,1,0,2.2919354842555144
1990-12-23,2.0,2,0,-4.801612903225807
1990-12-24,1.6,3,0,-5.132258064516128
1990-12-25,0.0,0,1,-8.567741935483872
1990-12-26,13.1,1,0,8.577419354838709
1990-12-27,1.3,2,0,-4.2854838709677425
1990-12-28,0.0,0,1,-5.483870967765969
1990-12-29,0.5,1,0,-3.534677419354839
1990-12-30,28.3,2,0,23.550806451612903
1990-12-31,0.0,0,1,-4.01370968972483
1991-01-01,5.8,1,0,1.637096774193548
1991-01-02,0.0,0,1,-3.441129032354201
1991-01-03,0.0,0,2,-2.170161290322581
1991-01-04,0.0,0,3,-2.3733870967741937
1991-01-05,0.0,0,4,-3.029032258076533
1991-01-06,0.0,0,5,-2.864516129032258
1991-01-07,0.0,0,6,-3.702419360991447
1991-01-08,0.0,0,7,-6.720967692713583
1991-01-09,0.0,0,8,-3.205645155137585
1991-01-10,0.0,0,9,-4.063709677419355
1991-01-11,0.0,0,10,-3.1370967741935485
1991-01-12,0.0,0,11,-5.078225806451612
1991-01-13,0.0,0,12,-3.846774193548387
1991-01-14,0.0,0,13,-0.6169354838709677
1991-01-15,0.0,0,14,-2.193548387096774
1991-01-16,0.0,0,15,-0.8903225806451612
1991-01-17,1.7,1,0,-0.0669354838709677
1991-01-18,45.8,2,0,44.11451612903225
1991-01-19,24.7,3,0,24.083870967741934
1991-01-20,0.0,0,1,-4.913709677419355
